Planet,Era,Owner,ObjectType,Amount,ReuseEra
MALASTARE,1,Empire,E_Ground_Barracks,1,
MALASTARE,1,Empire,Empire_MoffPalace,1,
MALASTARE,1,Empire,Empire_Star_Base_2,1,
MALASTARE,1,Empire,Dreadnaught_Lasers,1,
MALASTARE,1,Empire,Republic_AT_PT_Company,1,
MALASTARE,1,Empire,Republic_Shipyard_Level_One,1,
MALASTARE,2,Empire,Carrack_Cruiser_Lasers,2,
MALASTARE,2,Empire,Republic_Trooper_Team,1,
MALASTARE,2,Empire,Corellian_Gunboat,1,
MALASTARE,2,Empire,LAC,1,
MALASTARE,2,Empire,E_Ground_Barracks,1,
MALASTARE,2,Empire,Empire_MoffPalace,1,
MALASTARE,2,Empire,Empire_Star_Base_2,1,
MALASTARE,2,Empire,Dreadnaught_Lasers,1,
MALASTARE,2,Empire,Republic_AT_PT_Company,1,
MALASTARE,2,Empire,Republic_Shipyard_Level_One,1,
MALASTARE,3,Rebel,R_Ground_Barracks,1,
MALASTARE,3,Rebel,CIS_Shipyard_Level_One,1,
MALASTARE,3,Rebel,NewRep_SenatorsOffice,1,
MALASTARE,3,Rebel,NewRepublic_Star_Base_2,1,
MALASTARE,3,Rebel,Crab_Droid_Squad,1,
MALASTARE,3,Rebel,B1_Droid_Squad,1,
MALASTARE,3,Rebel,B2_Droid_Squad,1,
MALASTARE,3,Rebel,AAT_Company,1,
MALASTARE,3,Rebel,Captor,1,
MALASTARE,3,Rebel,Generic_Providence,1,
MALASTARE,3,Rebel,Auxilia,1,
MALASTARE,4,Empire,Carrack_Cruiser_Lasers,2,
MALASTARE,4,Empire,Clonetrooper_Phase_Two_Team,1,
MALASTARE,4,Empire,Arquitens,1,
MALASTARE,4,Empire,Generic_Acclamator_Assault_Ship_I,1,
MALASTARE,4,Empire,LAC,1,
MALASTARE,4,Empire,E_Ground_Barracks,1,
MALASTARE,4,Empire,Empire_MoffPalace,1,
MALASTARE,4,Empire,Empire_Star_Base_2,1,
MALASTARE,4,Empire,Republic_Shipyard_Level_One,1,
MALASTARE,4,Empire,Republic_AT_TE_Walker_Company,1,
MALASTARE,4,Empire,Republic_AT_RT_Company,1,
MALASTARE,4,Empire,Republic_AV7_Company,1,
MALASTARE,5,Empire,Carrack_Cruiser_Lasers,2,
MALASTARE,5,Empire,Clonetrooper_Phase_One_Team,1,
MALASTARE,5,Empire,Corellian_Gunboat,1,
MALASTARE,5,Empire,LAC,1,
MALASTARE,5,Empire,E_Ground_Barracks,1,
MALASTARE,5,Empire,Empire_MoffPalace,1,
MALASTARE,5,Empire,Empire_Star_Base_2,1,
MALASTARE,5,Empire,Dreadnaught_Lasers,1,
MALASTARE,5,Empire,Republic_AT_PT_Company,1,
MALASTARE,5,Empire,Republic_Shipyard_Level_One,1,
MANDALORE,1,Warlords,Dreadnaught_Lasers,5,
MANDALORE,2,Warlords,Dreadnaught_Lasers,5,
MANDALORE,3,Warlords,Dreadnaught_Lasers,5,
MANDALORE,4,Warlords,Dreadnaught_Lasers,5,
MANDALORE,5,Warlords,Dreadnaught_Lasers,5,
MECHIS,1,Hutts,B1_RC_Droid_Squad,1,
MECHIS,1,Hutts,Destroyer_Droid_Company,1,
MECHIS,1,Hutts,NewRep_SenatorsOffice,1,
MECHIS,1,Hutts,NewRepublic_Star_Base_2,1,
MECHIS,1,Hutts,R_Ground_Light_Vehicle_Factory,1,
MECHIS,1,Hutts,R_Ground_Heavy_Vehicle_Factory,1,
MECHIS,1,Hutts,CIS_Shipyard_Level_Two,1,
MECHIS,1,Hutts,Hailfire_Company,1,
MECHIS,1,Hutts,Hardcell,3,
MECHIS,1,Hutts,Crab_Droid_Squad,1,
MECHIS,2,Hutts,B1_RC_Droid_Squad,1,
MECHIS,2,Hutts,Destroyer_Droid_Company,1,
MECHIS,2,Hutts,NewRep_SenatorsOffice,1,
MECHIS,2,Hutts,NewRepublic_Star_Base_2,1,
MECHIS,2,Hutts,R_Ground_Light_Vehicle_Factory,1,
MECHIS,2,Hutts,R_Ground_Heavy_Vehicle_Factory,1,
MECHIS,2,Hutts,CIS_Shipyard_Level_Two,1,
MECHIS,2,Hutts,Hailfire_Company,1,
MECHIS,2,Hutts,Hardcell,3,
MECHIS,2,Hutts,Crab_Droid_Squad,1,
MECHIS,3,Rebel,B1_RC_Droid_Squad,1,
MECHIS,3,Rebel,Destroyer_Droid_Company,1,
MECHIS,3,Rebel,NewRep_SenatorsOffice,1,
MECHIS,3,Rebel,NewRepublic_Star_Base_2,1,
MECHIS,3,Rebel,R_Ground_Light_Vehicle_Factory,1,
MECHIS,3,Rebel,R_Ground_Heavy_Vehicle_Factory,1,
MECHIS,3,Rebel,CIS_Shipyard_Level_Two,1,
MECHIS,3,Rebel,Hailfire_Company,1,
MECHIS,3,Rebel,Crab_Droid_Squad,1,
MECHIS,4,Rebel,B1_RC_Droid_Squad,1,
MECHIS,4,Rebel,Destroyer_Droid_Company,1,
MECHIS,4,Rebel,NewRep_SenatorsOffice,1,
MECHIS,4,Rebel,NewRepublic_Star_Base_2,1,
MECHIS,4,Rebel,R_Ground_Light_Vehicle_Factory,1,
MECHIS,4,Rebel,R_Ground_Heavy_Vehicle_Factory,1,
MECHIS,4,Rebel,CIS_Shipyard_Level_Two,1,
MECHIS,4,Rebel,Hailfire_Company,1,
MECHIS,4,Rebel,Crab_Droid_Squad,1,
MECHIS,5,Hutts,B1_RC_Droid_Squad,1,
MECHIS,5,Hutts,Destroyer_Droid_Company,1,
MECHIS,5,Hutts,NewRep_SenatorsOffice,1,
MECHIS,5,Hutts,NewRepublic_Star_Base_2,1,
MECHIS,5,Hutts,R_Ground_Light_Vehicle_Factory,1,
MECHIS,5,Hutts,R_Ground_Heavy_Vehicle_Factory,1,
MECHIS,5,Hutts,CIS_Shipyard_Level_Two,1,
MECHIS,5,Hutts,Hailfire_Company,1,
MECHIS,5,Hutts,Hardcell,3,
MECHIS,5,Hutts,Crab_Droid_Squad,1,
METALORN,1,Hutts,B1_RC_Droid_Squad,1,
METALORN,1,Hutts,B2_Droid_Squad,3,
METALORN,1,Hutts,Auxilia,2,
METALORN,1,Hutts,Techno_Union_Marauder_Missile_Cruiser,1,
METALORN,1,Hutts,Hardcell,1,
METALORN,1,Hutts,Munificent,1,
METALORN,1,Hutts,NewRep_SenatorsOffice,1,
METALORN,1,Hutts,NewRepublic_Star_Base_2,1,
METALORN,1,Hutts,R_Ground_Barracks,1,
METALORN,1,Hutts,R_Ground_Light_Vehicle_Factory,1,
METALORN,1,Hutts,CIS_Shipyard_Level_Two,1,
METALORN,1,Hutts,R_Ground_Barracks,1,
METALORN,2,Hutts,B1_RC_Droid_Squad,1,
METALORN,2,Hutts,B2_Droid_Squad,3,
METALORN,2,Hutts,Auxilia,1,
METALORN,2,Hutts,Techno_Union_Marauder_Missile_Cruiser,1,
METALORN,2,Hutts,Hardcell,1,
METALORN,2,Hutts,Munificent,1,
METALORN,2,Hutts,NewRep_SenatorsOffice,1,
METALORN,2,Hutts,NewRepublic_Star_Base_2,1,
METALORN,2,Hutts,R_Ground_Barracks,1,
METALORN,2,Hutts,R_Ground_Light_Vehicle_Factory,1,
METALORN,2,Hutts,CIS_Shipyard_Level_Two,1,
METALORN,2,Hutts,R_Ground_Barracks,1,
METALORN,3,Hutts,B1_RC_Droid_Squad,1,
METALORN,3,Hutts,B2_Droid_Squad,3,
METALORN,3,Hutts,Auxilia,1,
METALORN,3,Hutts,Techno_Union_Marauder_Missile_Cruiser,1,
METALORN,3,Hutts,Hardcell,1,
METALORN,3,Hutts,Munificent,1,
METALORN,3,Hutts,NewRep_SenatorsOffice,1,
METALORN,3,Hutts,NewRepublic_Star_Base_2,1,
METALORN,3,Hutts,R_Ground_Barracks,1,
METALORN,3,Hutts,R_Ground_Light_Vehicle_Factory,1,
METALORN,3,Hutts,CIS_Shipyard_Level_Two,1,
METALORN,3,Hutts,R_Ground_Barracks,1,
METALORN,4,Rebel,B1_RC_Droid_Squad,1,
METALORN,4,Rebel,B2_Droid_Squad,1,
METALORN,4,Rebel,Hardcell,1,
METALORN,4,Rebel,Diamond_Frigate,1,
METALORN,4,Rebel,Munificent,1,
METALORN,4,Rebel,NewRep_SenatorsOffice,1,
METALORN,4,Rebel,NewRepublic_Star_Base_2,1,
METALORN,4,Rebel,R_Ground_Barracks,1,
METALORN,4,Rebel,R_Ground_Light_Vehicle_Factory,1,
METALORN,4,Rebel,CIS_Shipyard_Level_Two,1,
METALORN,4,Rebel,R_Ground_Barracks,1,
METALORN,5,Hutts,B1_RC_Droid_Squad,1,
METALORN,5,Hutts,B2_Droid_Squad,3,
METALORN,5,Hutts,Auxilia,1,
METALORN,5,Hutts,Techno_Union_Marauder_Missile_Cruiser,1,
METALORN,5,Hutts,Hardcell,1,
METALORN,5,Hutts,Munificent,1,
METALORN,5,Hutts,NewRep_SenatorsOffice,1,
METALORN,5,Hutts,NewRepublic_Star_Base_2,1,
METALORN,5,Hutts,R_Ground_Barracks,1,
METALORN,5,Hutts,R_Ground_Light_Vehicle_Factory,1,
METALORN,5,Hutts,CIS_Shipyard_Level_Two,1,
METALORN,5,Hutts,R_Ground_Barracks,1,
METELLOS,1,Empire,Republic_Trooper_Team,1,
METELLOS,1,Empire,E_Ground_Barracks,1,
METELLOS,1,Empire,Empire_MoffPalace,1,
METELLOS,1,Empire,Empire_Star_Base_2,1,
METELLOS,1,Empire,Dreadnaught_Lasers,1,
METELLOS,1,Empire,Republic_AT_RT_Company,1,
METELLOS,1,Empire,Republic_Shipyard_Level_One,1,
METELLOS,1,Empire,Republic_AT_TE_Walker_Company,1,
METELLOS,2,Empire,Republic_Trooper_Team,1,
METELLOS,2,Empire,E_Ground_Barracks,1,
METELLOS,2,Empire,Empire_MoffPalace,1,
METELLOS,2,Empire,Empire_Star_Base_2,1,
METELLOS,2,Empire,Dreadnaught_Lasers,1,
METELLOS,2,Empire,Republic_AT_RT_Company,1,
METELLOS,2,Empire,Republic_Shipyard_Level_One,1,
METELLOS,2,Empire,Republic_AT_TE_Walker_Company,1,
METELLOS,3,Empire,Clonetrooper_Phase_One_Team,1,
METELLOS,3,Empire,E_Ground_Barracks,1,
METELLOS,3,Empire,Empire_MoffPalace,1,
METELLOS,3,Empire,Empire_Star_Base_2,1,
METELLOS,3,Empire,Dreadnaught_Lasers,1,
METELLOS,3,Empire,Republic_AT_RT_Company,1,
METELLOS,3,Empire,Republic_Shipyard_Level_One,1,
METELLOS,3,Empire,Republic_AT_TE_Walker_Company,1,
METELLOS,4,Empire,Clonetrooper_Phase_One_Team,1,
METELLOS,4,Empire,E_Ground_Barracks,1,
METELLOS,4,Empire,Empire_MoffPalace,1,
METELLOS,4,Empire,Empire_Star_Base_2,1,
METELLOS,4,Empire,Dreadnaught_Lasers,1,
METELLOS,4,Empire,Republic_AT_RT_Company,1,
METELLOS,4,Empire,Republic_Shipyard_Level_One,1,
METELLOS,4,Empire,Republic_AT_TE_Walker_Company,1,
METELLOS,5,Empire,Clonetrooper_Phase_One_Team,1,
METELLOS,5,Empire,E_Ground_Barracks,1,
METELLOS,5,Empire,Empire_MoffPalace,1,
METELLOS,5,Empire,Empire_Star_Base_2,1,
METELLOS,5,Empire,Dreadnaught_Lasers,1,
METELLOS,5,Empire,Republic_AT_RT_Company,1,
METELLOS,5,Empire,Republic_Shipyard_Level_One,1,
METELLOS,5,Empire,Republic_AT_TE_Walker_Company,1,
MIMBAN,1,Pirates,B1_Droid_Squad,1,
MIMBAN,1,Pirates,AAT_Company,2,
MIMBAN,1,Pirates,Destroyer_Droid_Company,1,
MIMBAN,1,Pirates,NewRep_SenatorsOffice,1,
MIMBAN,1,Pirates,NewRepublic_Star_Base_2,1,
MIMBAN,1,Pirates,R_Ground_Barracks,1,
MIMBAN,1,Pirates,CIS_Shipyard_Level_One,1,
MIMBAN,1,Pirates,Auxilia,1,
MIMBAN,1,Pirates,Captor,2,
MIMBAN,1,Pirates,MTT_Company,1,
MIMBAN,2,Pirates,B1_Droid_Squad,1,
MIMBAN,2,Pirates,AAT_Company,2,
MIMBAN,2,Pirates,Destroyer_Droid_Company,1,
MIMBAN,2,Pirates,NewRep_SenatorsOffice,1,
MIMBAN,2,Pirates,NewRepublic_Star_Base_2,1,
MIMBAN,2,Pirates,R_Ground_Barracks,1,
MIMBAN,2,Pirates,CIS_Shipyard_Level_One,1,
MIMBAN,2,Pirates,Auxilia,1,
MIMBAN,2,Pirates,Captor,2,
MIMBAN,2,Pirates,MTT_Company,1,
MIMBAN,3,Rebel,B1_Droid_Squad,1,
MIMBAN,3,Rebel,AAT_Company,1,
MIMBAN,3,Rebel,Destroyer_Droid_Company,1,
MIMBAN,3,Rebel,NewRep_SenatorsOffice,1,
MIMBAN,3,Rebel,NewRepublic_Star_Base_2,1,
MIMBAN,3,Rebel,R_Ground_Barracks,1,
MIMBAN,3,Rebel,CIS_Shipyard_Level_One,1,
MIMBAN,3,Rebel,Crab_Droid_Squad,1,
MIMBAN,4,Rebel,B1_Droid_Squad,1,
MIMBAN,4,Rebel,AAT_Company,1,
MIMBAN,4,Rebel,Destroyer_Droid_Company,1,
MIMBAN,4,Rebel,NewRep_SenatorsOffice,1,
MIMBAN,4,Rebel,NewRepublic_Star_Base_2,1,
MIMBAN,4,Rebel,R_Ground_Barracks,1,
MIMBAN,4,Rebel,CIS_Shipyard_Level_One,1,
MIMBAN,4,Rebel,Crab_Droid_Squad,1,
MIMBAN,5,Pirates,B1_Droid_Squad,1,
MIMBAN,5,Pirates,AAT_Company,2,
MIMBAN,5,Pirates,Destroyer_Droid_Company,1,
MIMBAN,5,Pirates,NewRep_SenatorsOffice,1,
MIMBAN,5,Pirates,NewRepublic_Star_Base_2,1,
MIMBAN,5,Pirates,R_Ground_Barracks,1,
MIMBAN,5,Pirates,CIS_Shipyard_Level_One,1,
MIMBAN,5,Pirates,Auxilia,1,
MIMBAN,5,Pirates,Captor,2,
MIMBAN,5,Pirates,MTT_Company,1,
MINNTOOINE,1,Teradoc,Hailfire_Company,2,
MINNTOOINE,1,Teradoc,Destroyer_Droid_Company,1,
MINNTOOINE,1,Teradoc,NewRep_SenatorsOffice,1,
MINNTOOINE,1,Teradoc,NewRepublic_Star_Base_2,1,
MINNTOOINE,1,Teradoc,R_Ground_Barracks,1,
MINNTOOINE,1,Teradoc,Recusant,1,
MINNTOOINE,1,Teradoc,CIS_Shipyard_Level_Four,1,
MINNTOOINE,2,Teradoc,Hailfire_Company,2,
MINNTOOINE,2,Teradoc,Destroyer_Droid_Company,1,
MINNTOOINE,2,Teradoc,NewRep_SenatorsOffice,1,
MINNTOOINE,2,Teradoc,NewRepublic_Star_Base_2,1,
MINNTOOINE,2,Teradoc,R_Ground_Barracks,1,
MINNTOOINE,2,Teradoc,Recusant,1,
MINNTOOINE,2,Teradoc,CIS_Shipyard_Level_Four,1,
MINNTOOINE,3,Rebel,Hailfire_Company,1,
MINNTOOINE,3,Rebel,Recusant,2,
MINNTOOINE,3,Rebel,Munificent,2,
MINNTOOINE,3,Rebel,Destroyer_Droid_Company,1,
MINNTOOINE,3,Rebel,NewRep_SenatorsOffice,1,
MINNTOOINE,3,Rebel,NewRepublic_Star_Base_2,1,
MINNTOOINE,3,Rebel,R_Ground_Barracks,1,
MINNTOOINE,3,Rebel,CIS_Shipyard_Level_Four,1,
MINNTOOINE,4,Rebel,Hailfire_Company,1,
MINNTOOINE,4,Rebel,Recusant,2,
MINNTOOINE,4,Rebel,Munificent,2,
MINNTOOINE,4,Rebel,Destroyer_Droid_Company,1,
MINNTOOINE,4,Rebel,NewRep_SenatorsOffice,1,
MINNTOOINE,4,Rebel,NewRepublic_Star_Base_2,1,
MINNTOOINE,4,Rebel,R_Ground_Barracks,1,
MINNTOOINE,4,Rebel,CIS_Shipyard_Level_Four,1,
MINNTOOINE,5,Teradoc,Hailfire_Company,2,
MINNTOOINE,5,Teradoc,Munificent,1,
MINNTOOINE,5,Teradoc,Destroyer_Droid_Company,1,
MINNTOOINE,5,Teradoc,NewRep_SenatorsOffice,1,
MINNTOOINE,5,Teradoc,NewRepublic_Star_Base_2,1,
MINNTOOINE,5,Teradoc,R_Ground_Barracks,1,
MINNTOOINE,5,Teradoc,Recusant,1,
MINNTOOINE,5,Teradoc,CIS_Shipyard_Level_Four,1,
MON_CALAMARI,1,Empire,Republic_Trooper_Team,2,
MON_CALAMARI,1,Empire,Dreadnaught_Lasers,1,
MON_CALAMARI,1,Empire,Carrack_Cruiser_Lasers,1,
MON_CALAMARI,1,Empire,Corellian_Corvette,1,
MON_CALAMARI,1,Empire,E_Ground_Barracks,1,
MON_CALAMARI,1,Empire,Empire_MoffPalace,1,
MON_CALAMARI,1,Empire,Empire_Star_Base_4,1,
MON_CALAMARI,1,Empire,Generic_Acclamator_Assault_Ship_I,1,
MON_CALAMARI,1,Empire,Republic_Shipyard_Level_Four,1,
MON_CALAMARI,1,Empire,Republic_AT_TE_Walker_Company,1,
MON_CALAMARI,2,Empire,Republic_Trooper_Team,2,
MON_CALAMARI,2,Empire,Dreadnaught_Lasers,1,
MON_CALAMARI,2,Empire,Carrack_Cruiser_Lasers,1,
MON_CALAMARI,2,Empire,Corellian_Corvette,1,
MON_CALAMARI,2,Empire,E_Ground_Barracks,1,
MON_CALAMARI,2,Empire,Empire_MoffPalace,1,
MON_CALAMARI,2,Empire,Empire_Star_Base_4,1,
MON_CALAMARI,2,Empire,Generic_Acclamator_Assault_Ship_I,1,
MON_CALAMARI,2,Empire,Republic_Shipyard_Level_Four,1,
MON_CALAMARI,2,Empire,Republic_AT_TE_Walker_Company,1,
MON_CALAMARI,3,Empire,Clonetrooper_Phase_One_Team,2,
MON_CALAMARI,3,Empire,Dreadnaught,1,
MON_CALAMARI,3,Empire,Carrack_Cruiser_Lasers,1,
MON_CALAMARI,3,Empire,Corellian_Corvette,1,
MON_CALAMARI,3,Empire,E_Ground_Barracks,1,
MON_CALAMARI,3,Empire,Empire_MoffPalace,1,
MON_CALAMARI,3,Empire,Empire_Star_Base_4,1,
MON_CALAMARI,3,Empire,Generic_Acclamator_Assault_Ship_I,1,
MON_CALAMARI,3,Empire,Republic_Shipyard_Level_Four,1,
MON_CALAMARI,3,Empire,Republic_AT_TE_Walker_Company,1,
MON_CALAMARI,4,Empire,Clonetrooper_Phase_One_Team,2,
MON_CALAMARI,4,Empire,Dreadnaught,1,
MON_CALAMARI,4,Empire,Carrack_Cruiser_Lasers,1,
MON_CALAMARI,4,Empire,Corellian_Corvette,1,
MON_CALAMARI,4,Empire,E_Ground_Barracks,1,
MON_CALAMARI,4,Empire,Empire_MoffPalace,1,
MON_CALAMARI,4,Empire,Empire_Star_Base_4,1,
MON_CALAMARI,4,Empire,Generic_Acclamator_Assault_Ship_I,1,
MON_CALAMARI,4,Empire,Republic_Shipyard_Level_Four,1,
MON_CALAMARI,4,Empire,Republic_AT_TE_Walker_Company,1,
MON_CALAMARI,5,Empire,Clonetrooper_Phase_One_Team,2,
MON_CALAMARI,5,Empire,Dreadnaught_Lasers,1,
MON_CALAMARI,5,Empire,Carrack_Cruiser_Lasers,1,
MON_CALAMARI,5,Empire,Corellian_Corvette,1,
MON_CALAMARI,5,Empire,E_Ground_Barracks,1,
MON_CALAMARI,5,Empire,Empire_MoffPalace,1,
MON_CALAMARI,5,Empire,Empire_Star_Base_4,1,
MON_CALAMARI,5,Empire,Generic_Acclamator_Assault_Ship_I,1,
MON_CALAMARI,5,Empire,Republic_Shipyard_Level_Four,1,
MON_CALAMARI,5,Empire,Republic_AT_TE_Walker_Company,1,
MOORJA,1,Rebel,B1_Droid_Squad,2,
MOORJA,1,Rebel,Gozanti_Cruiser_Squadron,1,
MOORJA,1,Rebel,Munificent,1,
MOORJA,1,Rebel,AAT_Company,1,
MOORJA,1,Rebel,OG9_Company,1,
MOORJA,1,Rebel,Hardcell,1,
MOORJA,1,Rebel,NewRep_SenatorsOffice,1,
MOORJA,1,Rebel,NewRepublic_Star_Base_2,1,
MOORJA,1,Rebel,R_Ground_Barracks,1,
MOORJA,1,Rebel,CIS_Shipyard_Level_One,1,
MOORJA,2,Rebel,B1_Droid_Squad,2,
MOORJA,2,Rebel,Gozanti_Cruiser_Squadron,1,
MOORJA,2,Rebel,Munificent,1,
MOORJA,2,Rebel,AAT_Company,1,
MOORJA,2,Rebel,OG9_Company,1,
MOORJA,2,Rebel,Hardcell,1,
MOORJA,2,Rebel,NewRep_SenatorsOffice,1,
MOORJA,2,Rebel,NewRepublic_Star_Base_2,1,
MOORJA,2,Rebel,R_Ground_Barracks,1,
MOORJA,2,Rebel,CIS_Shipyard_Level_One,1,
MOORJA,3,Rebel,B1_Droid_Squad,2,
MOORJA,3,Rebel,Gozanti_Cruiser_Squadron,1,
MOORJA,3,Rebel,Munificent,1,
MOORJA,3,Rebel,AAT_Company,1,
MOORJA,3,Rebel,OG9_Company,1,
MOORJA,3,Rebel,Hardcell,1,
MOORJA,3,Rebel,NewRep_SenatorsOffice,1,
MOORJA,3,Rebel,NewRepublic_Star_Base_2,1,
MOORJA,3,Rebel,R_Ground_Barracks,1,
MOORJA,3,Rebel,CIS_Shipyard_Level_One,1,
MOORJA,4,Rebel,B1_Droid_Squad,2,
MOORJA,4,Rebel,Gozanti_Cruiser_Squadron,1,
MOORJA,4,Rebel,Munificent,1,
MOORJA,4,Rebel,AAT_Company,1,
MOORJA,4,Rebel,OG9_Company,1,
MOORJA,4,Rebel,Hardcell,1,
MOORJA,4,Rebel,NewRep_SenatorsOffice,1,
MOORJA,4,Rebel,NewRepublic_Star_Base_2,1,
MOORJA,4,Rebel,R_Ground_Barracks,1,
MOORJA,4,Rebel,CIS_Shipyard_Level_One,1,
MOORJA,5,Rebel,B1_Droid_Squad,2,
MOORJA,5,Rebel,Gozanti_Cruiser_Squadron,1,
MOORJA,5,Rebel,Munificent,1,
MOORJA,5,Rebel,AAT_Company,1,
MOORJA,5,Rebel,OG9_Company,1,
MOORJA,5,Rebel,NewRep_SenatorsOffice,1,
MOORJA,5,Rebel,NewRepublic_Star_Base_2,1,
MOORJA,5,Rebel,R_Ground_Barracks,1,
MOORJA,5,Rebel,CIS_Shipyard_Level_One,1,
MURKHANA,1,Teradoc,B1_Geo_Droid_Squad,1,
MURKHANA,1,Teradoc,B2_Droid_Squad,1,
MURKHANA,1,Teradoc,NewRep_SenatorsOffice,1,
MURKHANA,1,Teradoc,NewRepublic_Star_Base_2,1,
MURKHANA,1,Teradoc,R_Ground_Barracks,1,
MURKHANA,1,Teradoc,CIS_Shipyard_Level_One,1,
MURKHANA,1,Teradoc,Persuader_Company,1,
MURKHANA,2,Teradoc,B1_Geo_Droid_Squad,1,
MURKHANA,2,Teradoc,B2_Droid_Squad,1,
MURKHANA,2,Teradoc,NewRep_SenatorsOffice,1,
MURKHANA,2,Teradoc,NewRepublic_Star_Base_2,1,
MURKHANA,2,Teradoc,R_Ground_Barracks,1,
MURKHANA,2,Teradoc,CIS_Shipyard_Level_One,1,
MURKHANA,2,Teradoc,Persuader_Company,1,
MURKHANA,3,Teradoc,B1_Geo_Droid_Squad,1,
MURKHANA,3,Teradoc,B2_Droid_Squad,1,
MURKHANA,3,Teradoc,NewRep_SenatorsOffice,1,
MURKHANA,3,Teradoc,NewRepublic_Star_Base_2,1,
MURKHANA,3,Teradoc,R_Ground_Barracks,1,
MURKHANA,3,Teradoc,CIS_Shipyard_Level_One,1,
MURKHANA,3,Teradoc,Persuader_Company,1,
MURKHANA,3,Teradoc,R_Ground_Light_Vehicle_Factory,1,
MURKHANA,4,Rebel,B1_Geo_Droid_Squad,1,
MURKHANA,4,Rebel,B2_Droid_Squad,1,
MURKHANA,4,Rebel,NewRep_SenatorsOffice,1,
MURKHANA,4,Rebel,NewRepublic_Star_Base_2,1,
MURKHANA,4,Rebel,R_Ground_Barracks,1,
MURKHANA,4,Rebel,CIS_Shipyard_Level_One,1,
MURKHANA,4,Rebel,Diamond_Frigate,1,
MURKHANA,4,Rebel,Recusant,1,
MURKHANA,4,Rebel,Bulwark_I,1,
MURKHANA,4,Rebel,R_Ground_Light_Vehicle_Factory,1,
MURKHANA,5,Teradoc,B1_Geo_Droid_Squad,1,
MURKHANA,5,Teradoc,B2_Droid_Squad,1,
MURKHANA,5,Teradoc,NewRep_SenatorsOffice,1,
MURKHANA,5,Teradoc,NewRepublic_Star_Base_2,1,
MURKHANA,5,Teradoc,R_Ground_Barracks,1,
MURKHANA,5,Teradoc,CIS_Shipyard_Level_One,1,
MURKHANA,5,Teradoc,Persuader_Company,1,
MUSTAFAR,1,Hutts,B1_RC_Droid_Squad,2,
MUSTAFAR,1,Hutts,Munificent,2,
MUSTAFAR,1,Hutts,Destroyer_Droid_Company,2,
MUSTAFAR,1,Hutts,NewRep_SenatorsOffice,1,
MUSTAFAR,1,Hutts,NewRepublic_Star_Base_2,1,
MUSTAFAR,1,Hutts,R_Ground_Barracks,1,
MUSTAFAR,1,Hutts,Tax_Agency,1,
MUSTAFAR,1,Hutts,CIS_Shipyard_Level_Two,1,
MUSTAFAR,1,Hutts,B2_Droid_Squad,2,
MUSTAFAR,2,Hutts,B1_RC_Droid_Squad,2,
MUSTAFAR,2,Hutts,Munificent,2,
MUSTAFAR,2,Hutts,Destroyer_Droid_Company,2,
MUSTAFAR,2,Hutts,NewRep_SenatorsOffice,1,
MUSTAFAR,2,Hutts,NewRepublic_Star_Base_2,1,
MUSTAFAR,2,Hutts,R_Ground_Barracks,1,
MUSTAFAR,2,Hutts,Tax_Agency,1,
MUSTAFAR,2,Hutts,CIS_Shipyard_Level_Two,1,
MUSTAFAR,2,Hutts,B2_Droid_Squad,2,
MUSTAFAR,3,Hutts,B1_RC_Droid_Squad,2,
MUSTAFAR,3,Hutts,Munificent,2,
MUSTAFAR,3,Hutts,Destroyer_Droid_Company,2,
MUSTAFAR,3,Hutts,NewRep_SenatorsOffice,1,
MUSTAFAR,3,Hutts,NewRepublic_Star_Base_2,1,
MUSTAFAR,3,Hutts,R_Ground_Barracks,1,
MUSTAFAR,3,Hutts,Tax_Agency,1,
MUSTAFAR,3,Hutts,CIS_Shipyard_Level_Two,1,
MUSTAFAR,3,Hutts,B2_Droid_Squad,2,
MUSTAFAR,4,Rebel,B1_RC_Droid_Squad,2,
MUSTAFAR,4,Rebel,Munificent,2,
MUSTAFAR,4,Rebel,Destroyer_Droid_Company,2,
MUSTAFAR,4,Rebel,NewRep_SenatorsOffice,1,
MUSTAFAR,4,Rebel,NewRepublic_Star_Base_2,1,
MUSTAFAR,4,Rebel,R_Ground_Barracks,1,
MUSTAFAR,4,Rebel,Tax_Agency,1,
MUSTAFAR,4,Rebel,CIS_Shipyard_Level_Two,1,
MUSTAFAR,4,Rebel,B2_Droid_Squad,2,
MUSTAFAR,4,Rebel,Generic_Providence,1,
MUSTAFAR,5,Hutts,B1_RC_Droid_Squad,2,
MUSTAFAR,5,Hutts,Munificent,2,
MUSTAFAR,5,Hutts,Destroyer_Droid_Company,2,
MUSTAFAR,5,Hutts,NewRep_SenatorsOffice,1,
MUSTAFAR,5,Hutts,NewRepublic_Star_Base_2,1,
MUSTAFAR,5,Hutts,R_Ground_Barracks,1,
MUSTAFAR,5,Hutts,Tax_Agency,1,
MUSTAFAR,5,Hutts,CIS_Shipyard_Level_Two,1,
MUSTAFAR,5,Hutts,B2_Droid_Squad,2,
MUUNILINST,1,Pentastar,Banking_Clan_Interceptor_Frigate,2,
MUUNILINST,1,Pentastar,Munificent,3,
MUUNILINST,1,Pentastar,Hardcell,2,
MUUNILINST,1,Pentastar,B1_Geo_Droid_Squad,2,
MUUNILINST,1,Pentastar,Destroyer_Droid_Company,1,
MUUNILINST,1,Pentastar,NewRep_SenatorsOffice,1,
